,dia_semana,horario,mortos,causa_acidente,municipio,tipo_veiculo
11793,sexta-feira,19:40:00,0,Acessar a via sem observar a presença dos outros veículos,ARAQUARI,Motocicleta
11794,sexta-feira,19:40:00,0,Acessar a via sem observar a presença dos outros veículos,ARAQUARI,Automóvel
11795,sexta-feira,19:20:00,0,Manobra de mudança de faixa,CORDILHEIRA ALTA,Caminhonete
11796,sexta-feira,19:20:00,0,Manobra de mudança de faixa,CORDILHEIRA ALTA,Caminhonete
11797,sexta-feira,21:10:00,0,Retorno proibido,INDAIAL,Motocicleta
11798,sexta-feira,21:10:00,0,Retorno proibido,INDAIAL,Automóvel
11799,sexta-feira,15:55:00,0,Reação tardia ou ineficiente do condutor,MONTE CASTELO,Automóvel
11800,sexta-feira,15:55:00,0,Reação tardia ou ineficiente do condutor,MONTE CASTELO,Automóvel
11801,sexta-feira,15:55:00,0,Reação tardia ou ineficiente do condutor,MONTE CASTELO,Automóvel
11802,sexta-feira,15:55:00,0,Reação tardia ou ineficiente do condutor,MONTE CASTELO,Automóvel
11803,sexta-feira,19:20:00,0,Ingestão de álcool pelo condutor,SANTA CECILIA,Caminhonete
11804,sexta-feira,19:20:00,0,Ingestão de álcool pelo condutor,SANTA CECILIA,Automóvel
11805,sexta-feira,22:45:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Motocicleta
11806,sexta-feira,22:45:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Motocicleta
11807,sexta-feira,23:00:00,0,Ingestão de álcool pelo condutor,BLUMENAU,Motocicleta
11808,sexta-feira,20:20:00,0,Transitar na contramão,IRINEOPOLIS,Automóvel
11809,sexta-feira,20:20:00,0,Transitar na contramão,IRINEOPOLIS,Automóvel
11810,sexta-feira,20:20:00,0,Transitar na contramão,IRINEOPOLIS,Motoneta
11811,sexta-feira,23:40:00,0,Reação tardia ou ineficiente do condutor,BARRA VELHA,Caminhonete
11812,sexta-feira,23:40:00,0,Reação tardia ou ineficiente do condutor,BARRA VELHA,Caminhonete
11813,sexta-feira,22:45:00,0,Ingestão de álcool pelo condutor,SANTA CECILIA,Caminhonete
11814,sábado,00:10:00,0,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,POUSO REDONDO,Automóvel
11815,sábado,00:10:00,0,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,POUSO REDONDO,
11816,sábado,02:00:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE,Automóvel
11817,sábado,05:15:00,0,Ingestão de álcool pelo condutor,BIGUACU,Automóvel
11818,sábado,05:15:00,0,Ingestão de álcool pelo condutor,BIGUACU,Automóvel
11819,sábado,05:00:00,0,Ausência de reação do condutor,CAPIVARI DE BAIXO,Automóvel
11820,sábado,05:15:00,0,Desrespeitar a preferência no cruzamento,IRANI,Automóvel
11821,sábado,05:15:00,0,Desrespeitar a preferência no cruzamento,IRANI,Automóvel
11822,sábado,06:25:00,0,Ausência de reação do condutor,BOM RETIRO,Automóvel
11823,sábado,06:25:00,0,Ausência de reação do condutor,BOM RETIRO,Automóvel
11824,sábado,06:25:00,0,Ausência de reação do condutor,BOM RETIRO,Automóvel
11825,sábado,06:25:00,0,Ausência de reação do condutor,BOM RETIRO,Automóvel
11826,sábado,06:45:00,0,Reação tardia ou ineficiente do condutor,BALNEARIO PICARRAS,Automóvel
11827,sábado,06:45:00,0,Reação tardia ou ineficiente do condutor,BALNEARIO PICARRAS,Automóvel
11828,sábado,07:30:00,0,Ausência de reação do condutor,ICARA,Automóvel
11829,sábado,08:00:00,0,Ausência de reação do condutor,JOINVILLE,Motocicleta
11830,sexta-feira,18:00:00,0,Reação tardia ou ineficiente do condutor,JAGUARUNA,Motoneta
11831,sexta-feira,18:00:00,0,Reação tardia ou ineficiente do condutor,JAGUARUNA,Automóvel
11832,sábado,08:45:00,0,Velocidade Incompatível,BALNEARIO CAMBORIU,Automóvel
11833,sábado,09:00:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
11834,sábado,10:05:00,0,Acessar a via sem observar a presença dos outros veículos,JARAGUA DO SUL,Bicicleta
11835,sábado,10:05:00,0,Acessar a via sem observar a presença dos outros veículos,JARAGUA DO SUL,Automóvel
11836,sábado,09:55:00,0,Acessar a via sem observar a presença dos outros veículos,SANTO AMARO DA IMPERATRIZ,Automóvel
11837,sábado,09:55:00,0,Acessar a via sem observar a presença dos outros veículos,SANTO AMARO DA IMPERATRIZ,Automóvel
11838,sábado,13:50:00,0,Ingestão de álcool pelo condutor,SANTO AMARO DA IMPERATRIZ,Automóvel
11839,sábado,12:15:00,0,Acessar a via sem observar a presença dos outros veículos,CAMPOS NOVOS,Automóvel
11840,sábado,12:15:00,0,Acessar a via sem observar a presença dos outros veículos,CAMPOS NOVOS,Automóvel
11841,sábado,12:15:00,0,Acessar a via sem observar a presença dos outros veículos,CAMPOS NOVOS,Automóvel
11842,sábado,12:15:00,0,Acessar a via sem observar a presença dos outros veículos,CAMPOS NOVOS,Automóvel
11843,sábado,12:15:00,0,Acessar a via sem observar a presença dos outros veículos,CAMPOS NOVOS,Automóvel
11844,sábado,15:05:00,0,Desrespeitar a preferência no cruzamento,BARRA VELHA,Automóvel
11845,sábado,15:05:00,0,Desrespeitar a preferência no cruzamento,BARRA VELHA,Automóvel
11846,sábado,15:05:00,0,Desrespeitar a preferência no cruzamento,BARRA VELHA,Automóvel
11847,sábado,16:10:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
11848,sábado,15:25:00,0,Ingestão de álcool pelo condutor,BLUMENAU,Automóvel
11849,sábado,15:10:00,0,Ingestão de álcool pelo condutor,IMBITUBA,Motocicleta
11850,sábado,19:00:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
11851,sábado,19:00:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
11852,sábado,19:00:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
11853,sábado,19:00:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
11854,sábado,19:00:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
11855,sábado,17:55:00,0,Avarias e/ou desgaste excessivo no pneu,JOINVILLE,Motoneta
11856,sábado,21:30:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
11857,sábado,21:30:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
11858,sábado,21:30:00,0,Ausência de reação do condutor,SAO JOSE,
11859,sábado,21:30:00,0,Ausência de reação do condutor,SAO JOSE,
11860,sábado,22:00:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
11861,sábado,21:20:00,0,Manobra de mudança de faixa,POUSO REDONDO,Motocicleta
11862,sábado,21:20:00,0,Manobra de mudança de faixa,POUSO REDONDO,Motocicleta
11863,sábado,21:20:00,0,Manobra de mudança de faixa,POUSO REDONDO,Motocicleta
11864,sábado,23:30:00,0,Velocidade Incompatível,SANTA CECILIA,Automóvel
11865,sábado,23:15:00,0,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,XANXERE,Automóvel
11866,sábado,23:15:00,0,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,XANXERE,
11867,domingo,00:10:00,0,Reação tardia ou ineficiente do condutor,SANGAO,Automóvel
11868,domingo,00:30:00,0,Ausência de sinalização,PALHOCA,Automóvel
11869,domingo,00:30:00,0,Ausência de sinalização,PALHOCA,Motocicleta
11870,sábado,21:30:00,0,Ingestão de álcool pelo condutor,SANTA ROSA DO SUL,Motocicleta
11871,sábado,23:30:00,0,Transitar na contramão,PINHALZINHO,Caminhonete
11872,sábado,23:30:00,0,Transitar na contramão,PINHALZINHO,Caminhonete
11873,sábado,23:30:00,0,Transitar na contramão,PINHALZINHO,Caminhonete
11874,sábado,23:30:00,0,Transitar na contramão,PINHALZINHO,Caminhonete
11875,sábado,23:30:00,1,Transitar na contramão,PINHALZINHO,Automóvel
11876,sábado,23:30:00,1,Transitar na contramão,PINHALZINHO,Automóvel
11877,sábado,23:30:00,0,Transitar na contramão,PINHALZINHO,Automóvel
11878,domingo,02:00:00,0,Ingestão de álcool pelo condutor,ITAPEMA,Utilitário
11879,domingo,03:10:00,0,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,ITAIOPOLIS,Automóvel
11880,domingo,03:10:00,0,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,ITAIOPOLIS,Automóvel
11881,domingo,04:00:00,0,Ausência de reação do condutor,RIO NEGRINHO,Automóvel
11882,domingo,03:30:00,0,Ausência de reação do condutor,SOMBRIO,Automóvel
11883,domingo,03:30:00,0,Ausência de reação do condutor,SOMBRIO,Automóvel
11884,domingo,03:30:00,0,Ausência de reação do condutor,SOMBRIO,Automóvel
11885,domingo,03:30:00,0,Ausência de reação do condutor,SOMBRIO,Automóvel
11886,domingo,03:20:00,0,Ingestão de álcool pelo condutor,JARAGUA DO SUL,Automóvel
11887,domingo,03:20:00,0,Ingestão de álcool pelo condutor,JARAGUA DO SUL,Automóvel
11888,domingo,03:40:00,0,Transitar na contramão,ICARA,Automóvel
11889,domingo,03:40:00,0,Transitar na contramão,ICARA,Automóvel
11890,domingo,03:40:00,0,Transitar na contramão,ICARA,Automóvel
11891,domingo,03:40:00,0,Transitar na contramão,ICARA,Automóvel
11892,domingo,03:40:00,0,Transitar na contramão,ICARA,Automóvel
11893,domingo,03:40:00,0,Transitar na contramão,ICARA,Caminhonete
11894,domingo,03:40:00,0,Transitar na contramão,ICARA,
11895,domingo,02:10:00,0,Reação tardia ou ineficiente do condutor,BALNEARIO CAMBORIU,Motoneta
11896,domingo,06:50:00,0,Acesso irregular,PAULO LOPES,Automóvel
11897,domingo,05:50:00,0,Ingestão de álcool pelo condutor,NOVA ERECHIM,Automóvel
11898,domingo,09:00:00,0,Desrespeitar a preferência no cruzamento,ITAJAI,Motocicleta
11899,domingo,09:00:00,0,Desrespeitar a preferência no cruzamento,ITAJAI,Automóvel
11900,domingo,11:00:00,0,Trafegar com motocicleta (ou similar) entre as faixas,ITAJAI,Automóvel
11901,domingo,11:00:00,0,Trafegar com motocicleta (ou similar) entre as faixas,ITAJAI,Motocicleta
11902,domingo,11:00:00,0,Trafegar com motocicleta (ou similar) entre as faixas,ITAJAI,Motocicleta
11903,domingo,15:19:00,0,Ausência de reação do condutor,CHAPECO,Motoneta
11904,domingo,15:19:00,0,Ausência de reação do condutor,CHAPECO,Automóvel
11905,domingo,15:30:00,0,Desrespeitar a preferência no cruzamento,ARARANGUA,Carroça-charrete
11906,domingo,16:30:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Motocicleta
11907,domingo,16:30:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Automóvel
11908,domingo,17:30:00,0,Reação tardia ou ineficiente do condutor,ARARANGUA,Motocicleta
11909,domingo,17:30:00,0,Reação tardia ou ineficiente do condutor,ARARANGUA,Motocicleta
11910,domingo,17:10:00,0,Condutor Dormindo,PESCARIA BRAVA,Automóvel
11911,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Motocicleta
11912,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Motocicleta
11913,domingo,18:50:00,1,Transitar na contramão,PONTE ALTA,Automóvel
11914,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Automóvel
11915,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Automóvel
11916,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Automóvel
11917,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Motocicleta
11918,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Automóvel
11919,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Automóvel
11920,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Automóvel
11921,domingo,18:50:00,0,Transitar na contramão,PONTE ALTA,Motocicleta
11922,domingo,18:30:00,0,Manobra de mudança de faixa,BLUMENAU,Caminhonete
11923,domingo,18:30:00,0,Manobra de mudança de faixa,BLUMENAU,Motocicleta
11924,domingo,19:00:00,0,Ausência de reação do condutor,XANXERE,Caminhonete
11925,domingo,18:45:00,0,Velocidade Incompatível,ARARANGUA,Automóvel
11926,domingo,18:45:00,0,Velocidade Incompatível,ARARANGUA,Automóvel
11927,domingo,18:45:00,0,Velocidade Incompatível,ARARANGUA,Automóvel
11928,domingo,18:00:00,0,Manobra de mudança de faixa,MONTE CASTELO,Automóvel
11929,domingo,18:00:00,0,Manobra de mudança de faixa,MONTE CASTELO,Automóvel
11930,domingo,19:25:00,0,Transitar na contramão,CAIBI,Caminhonete
11931,domingo,21:20:00,0,Reação tardia ou ineficiente do condutor,NAVEGANTES,Automóvel
11932,domingo,21:20:00,0,Reação tardia ou ineficiente do condutor,NAVEGANTES,Automóvel
11933,segunda-feira,03:30:00,0,Ingestão de álcool pelo condutor,PALHOCA,Motocicleta
11934,segunda-feira,07:30:00,0,Manobra de mudança de faixa,SAO JOSE,Utilitário
11935,segunda-feira,07:30:00,0,Manobra de mudança de faixa,SAO JOSE,Utilitário
11936,segunda-feira,07:30:00,0,Manobra de mudança de faixa,SAO JOSE,Motocicleta
11937,segunda-feira,08:20:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Caminhonete
11938,segunda-feira,08:20:00,0,Chuva,PALHOCA,Automóvel
11939,segunda-feira,11:00:00,0,Condutor deixou de manter distância do veículo da frente,BALNEARIO PICARRAS,Caminhonete
11940,segunda-feira,11:00:00,0,Condutor deixou de manter distância do veículo da frente,BALNEARIO PICARRAS,Automóvel
11941,segunda-feira,11:00:00,0,Condutor deixou de manter distância do veículo da frente,BALNEARIO PICARRAS,Automóvel
11942,segunda-feira,11:00:00,0,Condutor deixou de manter distância do veículo da frente,BALNEARIO PICARRAS,Motocicleta
11943,sábado,10:45:00,0,Ingestão de álcool pelo condutor,GUARAMIRIM,Caminhonete
11944,sábado,10:45:00,0,Ingestão de álcool pelo condutor,GUARAMIRIM,Automóvel
11945,segunda-feira,03:30:00,0,Curva acentuada,TIMBE DO SUL,Automóvel
11946,segunda-feira,12:20:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE,Motocicleta
11947,segunda-feira,14:00:00,0,Conversão proibida,BLUMENAU,Motocicleta
11948,segunda-feira,14:00:00,0,Conversão proibida,BLUMENAU,Automóvel
11949,segunda-feira,13:10:00,1,Reação tardia ou ineficiente do condutor,SAO JOSE,Motocicleta
11950,segunda-feira,13:10:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE,
11951,domingo,18:10:00,0,Velocidade Incompatível,CHAPECO,Automóvel
11952,domingo,18:10:00,0,Velocidade Incompatível,CHAPECO,Automóvel
11953,domingo,18:10:00,0,Velocidade Incompatível,CHAPECO,Camioneta
11954,segunda-feira,15:00:00,0,Retorno proibido,BLUMENAU,Camioneta
11955,segunda-feira,15:00:00,0,Retorno proibido,BLUMENAU,Camioneta
11956,segunda-feira,15:00:00,0,Retorno proibido,BLUMENAU,Motocicleta
11957,segunda-feira,15:40:00,0,Chuva,NAVEGANTES,Caminhonete
11958,segunda-feira,17:30:00,0,Ingestão de álcool pelo condutor,RIO NEGRINHO,Automóvel
11959,segunda-feira,17:30:00,0,Ingestão de álcool pelo condutor,RIO NEGRINHO,Automóvel
11960,segunda-feira,17:30:00,0,Ingestão de álcool pelo condutor,RIO NEGRINHO,Automóvel
11961,segunda-feira,17:30:00,0,Ingestão de álcool pelo condutor,RIO NEGRINHO,Automóvel
11962,segunda-feira,12:40:00,0,Ausência de reação do condutor,RANCHO QUEIMADO,Automóvel
11963,segunda-feira,12:40:00,0,Ausência de reação do condutor,RANCHO QUEIMADO,Automóvel
11964,segunda-feira,18:30:00,0,Transitar na contramão,PINHALZINHO,Automóvel
11965,segunda-feira,18:30:00,0,Transitar na contramão,PINHALZINHO,
11966,segunda-feira,19:40:00,0,Acessar a via sem observar a presença dos outros veículos,LAGES,Automóvel
11967,segunda-feira,18:50:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Motoneta
11968,segunda-feira,17:25:00,0,Acessar a via sem observar a presença dos outros veículos,SAO FRANCISCO DO SUL,Automóvel
11969,segunda-feira,17:25:00,0,Acessar a via sem observar a presença dos outros veículos,SAO FRANCISCO DO SUL,Automóvel
11970,segunda-feira,17:25:00,0,Acessar a via sem observar a presença dos outros veículos,SAO FRANCISCO DO SUL,Automóvel
11971,segunda-feira,18:30:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Caminhonete
11972,segunda-feira,18:30:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Automóvel
11973,segunda-feira,18:00:00,0,Desrespeitar a preferência no cruzamento,PONTE SERRADA,Automóvel
11974,segunda-feira,18:00:00,0,Desrespeitar a preferência no cruzamento,PONTE SERRADA,Motocicleta
11975,segunda-feira,21:40:00,0,Velocidade Incompatível,JOINVILLE,Automóvel
11976,segunda-feira,21:40:00,0,Velocidade Incompatível,JOINVILLE,Automóvel
11977,segunda-feira,23:30:00,0,Ingestão de álcool pelo condutor,BARRA VELHA,Automóvel
11978,segunda-feira,23:30:00,0,Ingestão de álcool pelo condutor,BARRA VELHA,Automóvel
11979,segunda-feira,18:30:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Motocicleta
11980,segunda-feira,18:30:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Motocicleta
11981,segunda-feira,18:30:00,0,Reação tardia ou ineficiente do condutor,PALHOCA,Motocicleta
11982,terça-feira,06:00:00,0,Demais falhas na via,CHAPECO,Automóvel
11983,terça-feira,05:30:00,0,Condutor Dormindo,IMBITUBA,Automóvel
11984,terça-feira,08:05:00,0,Condutor deixou de manter distância do veículo da frente,JOACABA,Automóvel
11985,terça-feira,08:05:00,0,Condutor deixou de manter distância do veículo da frente,JOACABA,Automóvel
11986,terça-feira,10:35:00,0,Desrespeitar a preferência no cruzamento,ARAQUARI,Automóvel
11987,terça-feira,10:35:00,0,Desrespeitar a preferência no cruzamento,ARAQUARI,Motocicleta
11988,terça-feira,08:15:00,0,Ausência de reação do condutor,FLORIANOPOLIS,Camioneta
11989,terça-feira,08:15:00,0,Ausência de reação do condutor,FLORIANOPOLIS,Motocicleta
11990,terça-feira,10:00:00,0,Reação tardia ou ineficiente do condutor,RANCHO QUEIMADO,Automóvel
11991,terça-feira,10:00:00,0,Reação tardia ou ineficiente do condutor,RANCHO QUEIMADO,Automóvel
11992,terça-feira,10:00:00,0,Reação tardia ou ineficiente do condutor,RANCHO QUEIMADO,Automóvel
11993,terça-feira,10:00:00,0,Reação tardia ou ineficiente do condutor,RANCHO QUEIMADO,Automóvel
11994,terça-feira,15:00:00,0,Desrespeitar a preferência no cruzamento,JOINVILLE,Automóvel
11995,terça-feira,15:00:00,0,Desrespeitar a preferência no cruzamento,JOINVILLE,Automóvel
11996,terça-feira,16:40:00,0,Conversão proibida,BLUMENAU,Motocicleta
11997,terça-feira,16:40:00,0,Conversão proibida,BLUMENAU,Automóvel
11998,terça-feira,15:50:00,0,Velocidade Incompatível,RANCHO QUEIMADO,Caminhonete
11999,terça-feira,15:50:00,0,Velocidade Incompatível,RANCHO QUEIMADO,Automóvel
12000,terça-feira,15:50:00,0,Velocidade Incompatível,RANCHO QUEIMADO,Automóvel
12001,terça-feira,15:50:00,0,Velocidade Incompatível,RANCHO QUEIMADO,Automóvel
12002,terça-feira,18:40:00,0,Condutor deixou de manter distância do veículo da frente,PALHOCA,Camioneta
12003,terça-feira,18:40:00,0,Condutor deixou de manter distância do veículo da frente,PALHOCA,Camioneta
12004,terça-feira,18:40:00,0,Condutor deixou de manter distância do veículo da frente,PALHOCA,Automóvel
12005,terça-feira,15:45:00,1,Transitar na contramão,ERVAL VELHO,Automóvel
12006,terça-feira,18:45:00,0,Condutor deixou de manter distância do veículo da frente,BIGUACU,Motoneta
12007,terça-feira,18:45:00,0,Condutor deixou de manter distância do veículo da frente,BIGUACU,Motocicleta
12008,quarta-feira,16:30:00,0,Manobra de mudança de faixa,BALNEARIO PICARRAS,Caminhonete
12009,terça-feira,19:10:00,0,Acessar a via sem observar a presença dos outros veículos,SAO FRANCISCO DO SUL,Automóvel
12010,terça-feira,19:10:00,0,Acessar a via sem observar a presença dos outros veículos,SAO FRANCISCO DO SUL,Bicicleta
12011,terça-feira,22:15:00,0,Condutor deixou de manter distância do veículo da frente,ARAQUARI,Automóvel
12012,quarta-feira,05:46:00,0,Mal súbito do condutor,GARUVA,Motocicleta
12013,quarta-feira,05:46:00,0,Mal súbito do condutor,GARUVA,Motocicleta
12014,quarta-feira,07:45:00,0,Reação tardia ou ineficiente do condutor,JOINVILLE,Automóvel
